PID,Company Name,Order No,Item No,Customer No,Invoice No,Order Date,Invoice Date,Delivery Date,Rep ID,Sales,Cost,Margin,Quantity,Item Desc,PaymentMethod
60105,Lagozon Edutech Pvt Ltd,205415,10860,10017638,107612,07/25/2019,07/27/2019,07/30/2019,115,237,119,54,2,Nationeel Beef Jerky,7
68716,Lagozon Edutech Pvt Ltd,205417,10665,10017638,109492,08/15/2019,08/17/2019,08/20/2019,115,176,88,48,2,Gorilla Low Fat Cottage Cheese,9
65427,Lagozon Edutech Pvt Ltd,205418,10187,10017638,105886,07/04/19,07/06/19,07/09/19,115,61,31,53,2,High Top Tomatos,7
59535,Lagozon Edutech Pvt Ltd,205420,10853,10017638,107475,07/24/2019,07/26/2019,07/29/2019,115,726,182,164,4,Nationeel Low Fat Popcorn,2
62043,Lagozon Edutech Pvt Ltd,205421,10860,10017638,107476,07/24/2019,07/26/2019,07/29/2019,115,237,119,54,2,Nationeel Beef Jerky,4
62224,Lagozon Edutech Pvt Ltd,205422,10409,10025252,107635,07/25/2019,07/27/2019,07/30/2019,104,238,119,70,2,Big Time Beef TV Dinner,10
60687,Lagozon Edutech Pvt Ltd,205424,10973,10000478,106849,07/12/19,07/14/2019,07/17/2019,183,352,176,143,2,Just Right Fancy Canned Oysters,9
60110,Lagozon Edutech Pvt Ltd,205425,10047,10020931,105979,07/04/19,07/06/19,07/09/19,175,82,41,59,2,Club Muenster Cheese,4
61398,Lagozon Edutech Pvt Ltd,205426,10290,10002506,106404,07/07/19,07/09/19,07/12/19,103,215,54,114,4,Super Regular Coffee,4
59419,Lagozon Edutech Pvt Ltd,205429,10412,10025051,105857,07/03/19,07/05/19,07/08/19,131,151,76,129,2,Big Time Home Style French Fries,8
63691,Lagozon Edutech Pvt Ltd,205431,10567,10002506,105981,07/04/19,07/06/19,07/09/19,103,460,230,126,2,Atomic Semi-Sweet Chocolate Bar,8
60043,Lagozon Edutech Pvt Ltd,205433,10099,10022456,106943,07/17/2019,07/19/2019,07/09/19,168,0,0,96,2,Golden Pancake Mix,7
60030,Lagozon Edutech Pvt Ltd,205434,10291,10019942,105982,07/04/19,07/06/19,07/09/19,109,55,5,13,12,Super Vegetable Oil,2
60053,Lagozon Edutech Pvt Ltd,205436,10727,10016334,105983,07/04/19,07/06/19,07/09/19,120,0,0,8,2,Imagine Frozen Cauliflower,10
68665,Lagozon Edutech Pvt Ltd,205437,10419,10022450,108725,08/08/19,08/10/19,08/05/19,167,0,0,20,2,Big Time Frozen Peas,9
68643,Lagozon Edutech Pvt Ltd,205438,10618,10021977,105984,07/04/19,07/06/19,07/09/19,117,57,29,30,2,Landslide Creamy Peanut Butter,1
60018,Lagozon Edutech Pvt Ltd,205439,10591,10023221,108726,08/08/19,08/10/19,07/09/19,136,0,0,14,2,Colony Bagels,9
60019,Lagozon Edutech Pvt Ltd,205442,10289,10010897,105985,07/04/19,07/06/19,07/09/19,150,0,0,1,2,Super Decaf Coffee,3
60028,Lagozon Edutech Pvt Ltd,205443,10554,10026294,111467,09/06/19,09/08/19,09/11/19,152,14320,895,807,16,Fast Dried Apples,9
60074,Lagozon Edutech Pvt Ltd,205445,10903,10016858,105987,07/04/19,07/06/19,07/09/19,159,0,0,7,2,Fantastic Rye Bread,6
60681,Lagozon Edutech Pvt Ltd,205447,10334,10014264,107743,07/26/2019,07/28/2019,07/31/2019,175,1783,149,210,12,Better Noodle Soup,5
60798,Lagozon Edutech Pvt Ltd,205452,10975,10016045,106239,07/06/19,07/08/19,07/11/19,183,0,0,12,2,Just Right Rice Soup,5
81932,Lagozon Edutech Pvt Ltd,205454,10554,10026294,108973,08/09/19,08/11/19,08/08/19,152,57279,1790,1614,32,Fast Dried Apples,7
68797,Lagozon Edutech Pvt Ltd,205455,10684,10012422,113110,09/26/2019,09/28/2019,10/01/19,176,311,155,267,2,Gorilla Blueberry Yogurt,1
60789,Lagozon Edutech Pvt Ltd,205461,10942,10011981,106240,07/06/19,07/08/19,07/11/19,179,0,0,130,2,Fabulous Cream Soda,5
64497,Lagozon Edutech Pvt Ltd,205469,10920,10022687,107237,07/20/2019,07/22/2019,07/25/2019,121,165,82,56,2,BBB Best Tomato Sauce,1
60761,Lagozon Edutech Pvt Ltd,205470,10496,10016549,106097,07/06/19,07/08/19,07/10/19,105,0,0,18,2,Tell Tale Potatos,3
60069,Lagozon Edutech Pvt Ltd,205472,10362,10027119,105992,07/04/19,07/06/19,07/08/19,117,31,15,44,2,Carlson Head Cheese,1
60047,Lagozon Edutech Pvt Ltd,205474,10092,10026839,110163,08/22/2019,08/24/2019,08/27/2019,130,39,10,38,4,Golden Frozen Cheese Pizza,10
60697,Lagozon Edutech Pvt Ltd,205479,10797,10009985,105996,07/04/19,07/06/19,07/09/19,173,13,7,8,2,Ebony New Potatos,6
60740,Lagozon Edutech Pvt Ltd,205480,10329,10004302,106242,07/06/19,07/08/19,07/11/19,182,14,7,17,2,Better Canned String Beans,10
60858,Lagozon Edutech Pvt Ltd,205482,10966,10024260,106243,07/06/19,07/08/19,07/11/19,181,0,0,75,2,Just Right Canned Peas,10
65583,Lagozon Edutech Pvt Ltd,205483,10279,10025252,107639,07/25/2019,07/27/2019,07/11/19,104,0,0,201,2,Great Muffins,7
60062,Lagozon Edutech Pvt Ltd,205486,10244,10012715,105999,07/04/19,07/06/19,07/08/19,180,0,0,16,2,Best Choice Apple Fruit Roll,3
61387,Lagozon Edutech Pvt Ltd,205488,10582,10025025,107384,07/21/2019,07/23/2019,07/26/2019,143,199,100,133,2,Walrus Chardonnay,3
61992,Lagozon Edutech Pvt Ltd,205492,10301,10026299,106246,07/06/19,07/08/19,07/11/19,118,0,0,11,2,Super Apple Butter,10
60076,Lagozon Edutech Pvt Ltd,205494,10830,10007121,106585,07/10/19,07/12/19,07/08/19,175,0,0,58,2,Ebony Cantelope,9
60137,Lagozon Edutech Pvt Ltd,205497,10044,10016588,106002,07/04/19,07/06/19,07/08/19,104,0,0,96,2,Club Low Fat Sour Cream,8
59279,Lagozon Edutech Pvt Ltd,205498,10671,10019900,106247,07/06/19,07/08/19,07/11/19,158,432,216,110,2,Gorilla Low Fat String Cheese,3
59431,Lagozon Edutech Pvt Ltd,205499,10304,10010886,105865,07/03/19,07/05/19,07/08/19,112,32,16,27,2,Super Grape Jam,3
60928,Lagozon Edutech Pvt Ltd,205500,10201,10016588,105866,07/03/19,07/05/19,07/08/19,104,0,0,229,2,High Top Plums,8
60983,Lagozon Edutech Pvt Ltd,205513,10658,10021736,106162,07/06/19,07/08/19,07/09/19,139,0,0,1308,2,Bravo Fancy Canned Sardines,2
75401,Lagozon Edutech Pvt Ltd,205517,10670,10014546,106414,07/07/19,07/09/19,07/12/19,125,431,216,114,2,Gorilla String Cheese,2
73097,Lagozon Edutech Pvt Ltd,205518,10986,10014546,111080,09/01/19,09/03/19,09/06/19,125,406,203,88,2,Even Better String Cheese,5
62067,Lagozon Edutech Pvt Ltd,205522,10707,10010912,106100,07/06/19,07/08/19,07/10/19,160,29,15,40,2,Imagine Frozen Pancakes,1
64798,Lagozon Edutech Pvt Ltd,205530,10696,10026334,106587,07/10/19,07/12/19,07/15/2019,111,2053,1026,157,2,Cutting Edge Sliced Ham,8
61338,Lagozon Edutech Pvt Ltd,205536,10841,10025061,107385,07/21/2019,07/23/2019,07/26/2019,183,41,21,38,2,Nationeel Corn Chips,3
61347,Lagozon Edutech Pvt Ltd,205538,10057,10018871,110496,08/25/2019,08/27/2019,08/30/2019,154,5028560,6073,1796,828,Club Buttermilk,1
61365,Lagozon Edutech Pvt Ltd,205543,10861,10023003,106421,07/07/19,07/09/19,07/12/19,158,276,138,65,2,Nationeel Chocolate Donuts,2
61283,Lagozon Edutech Pvt Ltd,205548,11373,10026839,106005,07/04/19,07/06/19,07/09/19,130,0,0,2,2,American Potato Salad,6
61963,Lagozon Edutech Pvt Ltd,205549,10713,10016548,106424,07/07/19,07/09/19,07/12/19,153,63,32,21,2,Imagine Frozen Pepperoni Pizza,9
61340,Lagozon Edutech Pvt Ltd,205550,10723,10020663,106588,07/10/19,07/12/19,07/12/19,169,0,0,12,2,Imagine Home Style French Fries,3
60853,Lagozon Edutech Pvt Ltd,205551,10810,10023715,106589,07/10/19,07/12/19,07/15/2019,180,0,0,10,2,Ebony Mushrooms,9
60843,Lagozon Edutech Pvt Ltd,205553,10406,10025919,106109,07/06/19,07/08/19,07/10/19,108,356,178,174,2,Big Time Frozen Carrots,3
65423,Lagozon Edutech Pvt Ltd,205558,10968,10025919,106110,07/06/19,07/08/19,07/10/19,108,247,124,191,2,Just Right Canned Tuna in Water,6
62033,Lagozon Edutech Pvt Ltd,205559,10576,10022725,107519,07/24/2019,07/26/2019,07/29/2019,180,274,137,151,2,Shady Lake Rice Medly,6
60728,Lagozon Edutech Pvt Ltd,205561,10809,10025919,106111,07/06/19,07/08/19,07/10/19,108,0,0,21,2,Ebony Tomatos,3
61237,Lagozon Edutech Pvt Ltd,205562,10641,10025025,106112,07/06/19,07/08/19,07/09/19,143,53,26,26,2,Bravo Chicken Soup,4
61287,Lagozon Edutech Pvt Ltd,205563,10940,10025025,106426,07/07/19,07/09/19,07/12/19,143,0,0,10,2,Fabulous Mango Drink,7
63747,Lagozon Edutech Pvt Ltd,205567,10802,10002506,106009,07/04/19,07/06/19,07/09/19,103,36,18,21,2,Ebony Shitake Mushrooms,3
60774,Lagozon Edutech Pvt Ltd,205568,10212,10021986,106945,07/17/2019,07/19/2019,07/22/2019,179,1057,529,405,2,High Top Oranges,3
60672,Lagozon Edutech Pvt Ltd,205569,10107,10007134,106113,07/06/19,07/08/19,07/10/19,182,0,0,123,2,Golden Frozen Corn,10
71536,Lagozon Edutech Pvt Ltd,205571,10045,10023221,106115,07/06/19,07/08/19,07/10/19,136,0,0,8,2,Club Sour Cream,1
60675,Lagozon Edutech Pvt Ltd,205572,10511,10023221,109862,08/18/2019,08/20/2019,08/23/2019,136,162,81,176,2,Tell Tale Fancy Plums,1
60117,Lagozon Edutech Pvt Ltd,205574,10590,10023221,106116,07/06/19,07/08/19,07/10/19,136,0,0,9,2,Colony Muffins,4
69293,Lagozon Edutech Pvt Ltd,205575,10943,10009631,106010,07/04/19,07/06/19,07/09/19,185,355,177,119,2,Fabulous Diet Soda,3
65846,Lagozon Edutech Pvt Ltd,205578,10191,10002506,109142,08/10/19,08/12/19,08/15/2019,103,13,6,18,2,High Top Fresh Lima Beans,6
64978,Lagozon Edutech Pvt Ltd,205579,10841,10002506,107387,07/21/2019,07/23/2019,07/26/2019,103,41,21,35,2,Nationeel Corn Chips,5
67350,Lagozon Edutech Pvt Ltd,205580,10869,10026299,109005,08/10/19,08/12/19,08/14/2019,118,1447,362,226,4,Nationeel Grape Fruit Roll,4
61223,Lagozon Edutech Pvt Ltd,205581,10405,10007134,106252,07/06/19,07/08/19,07/11/19,182,23,12,30,2,Big Time Apple Cinnamon Waffles,8
61224,Lagozon Edutech Pvt Ltd,205584,10389,10009647,106429,07/07/19,07/09/19,07/12/19,103,0,0,0,2,Urban Large Brown Eggs,10
60899,Lagozon Edutech Pvt Ltd,205585,10869,10024248,107521,07/24/2019,07/26/2019,07/29/2019,113,1447,362,214,4,Nationeel Grape Fruit Roll,2
61377,Lagozon Edutech Pvt Ltd,205586,10397,10019664,106430,07/07/19,07/09/19,07/12/19,136,765,15,117,50,Big Time Low Fat French Fries,2
67150,Lagozon Edutech Pvt Ltd,205588,10534,10024260,106432,07/07/19,07/09/19,07/12/19,181,266,133,152,2,Fast Fudge Cookies,8
77580,Lagozon Edutech Pvt Ltd,205593,10903,10007121,108259,08/01/19,08/03/19,08/06/19,175,434,217,5,2,Fantastic Rye Bread,7
76595,Lagozon Edutech Pvt Ltd,205595,10348,10018871,111713,09/08/19,09/10/19,09/13/2019,154,528027,3143,3333,168,Better Rice Soup,2
70811,Lagozon Edutech Pvt Ltd,205596,10636,10021911,111326,09/05/19,09/07/19,09/10/19,175,370,185,44,2,Radius Wheat Puffs,3
60868,Lagozon Edutech Pvt Ltd,205598,10355,10023715,106124,07/06/19,07/08/19,07/10/19,180,0,0,33,2,Carlson Low Fat Sour Cream,3
60696,Lagozon Edutech Pvt Ltd,205599,10364,10023715,106125,07/06/19,07/08/19,07/10/19,180,0,0,2,2,Carlson Sharp Cheddar Cheese,10
61227,Lagozon Edutech Pvt Ltd,205600,10091,10009985,107522,07/24/2019,07/26/2019,07/29/2019,173,441,220,90,2,Golden Frozen Pepperoni Pizza,1
75106,Lagozon Edutech Pvt Ltd,205604,10099,10002506,106433,07/07/19,07/09/19,07/12/19,103,2,1,4,2,Golden Pancake Mix,10
60874,Lagozon Edutech Pvt Ltd,205611,10832,10009985,110988,08/31/2019,09/02/19,09/05/19,173,764,191,136,4,Ebony Fuji Apples,1
61288,Lagozon Edutech Pvt Ltd,205613,10112,10019664,108260,08/01/19,08/03/19,07/16/2019,136,0,0,13,2,Golden Lemon Popsicles,7
60662,Lagozon Edutech Pvt Ltd,205614,10707,10016045,106434,07/07/19,07/09/19,07/12/19,183,29,15,43,2,Imagine Frozen Pancakes,2
60669,Lagozon Edutech Pvt Ltd,205615,10227,10025919,106256,07/06/19,07/08/19,07/11/19,108,0,0,1,2,Best Choice Graham Crackers,9
67810,Lagozon Edutech Pvt Ltd,205618,10191,10020192,109234,08/11/19,08/13/2019,08/16/2019,130,13,6,18,2,High Top Fresh Lima Beans,7
73278,Lagozon Edutech Pvt Ltd,205620,10219,10025919,106259,07/06/19,07/08/19,07/11/19,108,6,3,5,2,Best Choice Corn Chips,5
62004,Lagozon Edutech Pvt Ltd,205622,10976,10008134,110426,08/24/2019,08/26/2019,08/29/2019,115,128,64,50,2,Big City Canned Mixed Fruit,4
64775,Lagozon Edutech Pvt Ltd,205624,10925,10003795,108729,08/08/19,08/10/19,07/12/19,108,0,0,24,2,BBB Best Pepper,4
61251,Lagozon Edutech Pvt Ltd,205626,10945,10012422,106438,07/07/19,07/09/19,07/12/19,176,0,0,14,2,Fabulous Diet Cola,9
62141,Lagozon Edutech Pvt Ltd,205628,10064,10020184,108846,08/08/19,08/10/19,08/13/2019,114,43333263,33436,12471,1296,Red Spade Pimento Loaf,7
62194,Lagozon Edutech Pvt Ltd,205637,10503,10025248,106703,07/11/19,07/13/2019,07/11/19,145,0,0,7,2,Choice Spicy Mints,6
66768,Lagozon Edutech Pvt Ltd,205638,10212,10025560,108467,08/03/19,08/05/19,08/08/19,125,107,53,80,2,High Top Oranges,6
61273,Lagozon Edutech Pvt Ltd,205639,10410,10011398,106440,07/07/19,07/09/19,07/12/19,113,48,24,11,2,Big Time Pancake Mix,4
60359,Lagozon Edutech Pvt Ltd,205641,10582,10020184,109127,08/10/19,08/12/19,08/15/2019,114,1360400,680,106,2000,Walrus Chardonnay,10
73771,Lagozon Edutech Pvt Ltd,205642,10670,10009885,106014,07/05/19,07/07/19,07/10/19,152,1724,431,242,4,Gorilla String Cheese,6
73773,Lagozon Edutech Pvt Ltd,205643,10569,10009606,110493,08/25/2019,08/27/2019,08/29/2019,118,2626,656,38,4,Atomic Spicy Mints,7
60921,Lagozon Edutech Pvt Ltd,205644,10490,10018371,106012,07/05/19,07/07/19,07/10/19,172,0,0,892,2,Tell Tale Green Pepper,8
65694,Lagozon Edutech Pvt Ltd,205645,10111,10017828,106132,07/06/19,07/08/19,07/10/19,109,41933,874,219,48,Golden Frozen Chicken Wings,7
62332,Lagozon Edutech Pvt Ltd,205647,10544,10022732,107745,07/26/2019,07/28/2019,07/31/2019,105,176,88,31,2,Fast Avocado Dip,8
61439,Lagozon Edutech Pvt Ltd,205648,10266,10002506,108592,08/04/19,08/06/19,08/09/19,103,536,268,84,2,Good Imported Beer,7
62416,Lagozon Edutech Pvt Ltd,205654,10343,10026606,106158,07/06/19,07/08/19,07/11/19,112,513051,2915,1741,176,Better Large Canned Shrimp,5
63726,Lagozon Edutech Pvt Ltd,205655,10657,10023003,106857,07/12/19,07/14/2019,07/17/2019,158,166,83,112,2,Bravo Fancy Canned Oysters,6
61236,Lagozon Edutech Pvt Ltd,205656,10083,10020639,106949,07/17/2019,07/19/2019,07/22/2019,154,308,154,172,2,Golden Orange Popsicles,9
63718,Lagozon Edutech Pvt Ltd,205657,10528,10025022,108218,08/01/19,08/03/19,08/05/19,170,2228,279,660,8,Fast Low Fat Cookies,10
61291,Lagozon Edutech Pvt Ltd,205658,10589,10011734,106445,07/07/19,07/09/19,07/12/19,155,0,0,9,2,Colony Cranberry Muffins,5
73804,Lagozon Edutech Pvt Ltd,205659,10476,10026299,106446,07/07/19,07/09/19,07/12/19,118,167,83,66,2,Quick Seasoned Hamburger,2
62174,Lagozon Edutech Pvt Ltd,205660,10172,10018871,110498,08/25/2019,08/27/2019,08/30/2019,154,511514,984,1003,520,High Top Corn on the Cob,1
62189,Lagozon Edutech Pvt Ltd,205661,10638,10025252,106704,07/11/19,07/13/2019,07/16/2019,104,852,39,27,22,Bravo Canned Beets,8
60729,Lagozon Edutech Pvt Ltd,205662,10066,10010884,106194,07/06/19,07/08/19,07/11/19,105,2,1,6,2,Red Spade Low Fat Bologna,7
60775,Lagozon Edutech Pvt Ltd,205663,10362,10008593,106263,07/06/19,07/08/19,07/11/19,116,31,15,44,2,Carlson Head Cheese,3
60839,Lagozon Edutech Pvt Ltd,205664,10641,10022450,106134,07/06/19,07/08/19,07/10/19,167,0,0,61,2,Bravo Chicken Soup,3
61459,Lagozon Edutech Pvt Ltd,205666,10051,10009631,106447,07/07/19,07/09/19,07/12/19,185,0,0,21,2,Club Head Cheese,10
63648,Lagozon Edutech Pvt Ltd,205667,10991,10016564,106448,07/07/19,07/09/19,07/12/19,142,1777,889,354,2,Even Better Sharp Cheddar Cheese,5
61235,Lagozon Edutech Pvt Ltd,205669,10706,10023003,106950,07/17/2019,07/19/2019,07/11/19,158,0,0,9,2,Imagine Frozen Chicken Breast,10
60795,Lagozon Edutech Pvt Ltd,205670,10598,10020914,106265,07/06/19,07/08/19,07/11/19,157,0,0,25,2,Landslide White Sugar,9
86047,Lagozon Edutech Pvt Ltd,205673,10243,10025052,113588,10/02/19,10/04/19,10/07/19,149,0,0,27499,2,Best Choice Dried Apples,2
72521,Lagozon Edutech Pvt Ltd,205674,10190,10025052,114318,10/09/19,10/11/19,10/14/2019,149,3753738240,293261,138099,12800,High Top Dried Mushrooms,3
66755,Lagozon Edutech Pvt Ltd,205678,10813,10016549,110007,08/21/2019,08/23/2019,08/26/2019,105,841,210,96,4,Ebony Fresh Lima Beans,9
60709,Lagozon Edutech Pvt Ltd,205682,10538,10002506,106135,07/06/19,07/08/19,07/10/19,103,77,39,72,2,Fast Graham Crackers,6
61261,Lagozon Edutech Pvt Ltd,205683,10719,10009633,106136,07/06/19,07/08/19,07/10/19,127,0,0,34,2,Imagine Chicken TV Dinner,10
60865,Lagozon Edutech Pvt Ltd,205684,11052,10002506,106450,07/07/19,07/09/19,07/12/19,103,0,0,26,2,American Turkey Hot Dogs,4
64715,Lagozon Edutech Pvt Ltd,205685,10295,10021470,106137,07/06/19,07/08/19,07/10/19,145,294,147,260,2,Super Grape Preserves,6
61225,Lagozon Edutech Pvt Ltd,205686,10032,10022168,107390,07/21/2019,07/23/2019,07/26/2019,154,2,0,2,8,Blue Label Large Canned Shrimp,1
61329,Lagozon Edutech Pvt Ltd,205687,10221,10015793,107976,07/28/2019,07/30/2019,08/02/19,173,587,293,389,2,Best Choice Sugar Cookies,4
63703,Lagozon Edutech Pvt Ltd,205688,10297,10025583,106951,07/17/2019,07/19/2019,07/22/2019,114,0,0,93,2,Super Strawberry Jelly,6
75453,Lagozon Edutech Pvt Ltd,205689,10346,10026336,106138,07/06/19,07/08/19,07/10/19,130,166,83,141,2,Better Fancy Canned Oysters,10
60829,Lagozon Edutech Pvt Ltd,205696,10344,10018871,111069,09/01/19,09/03/19,09/06/19,154,24258319,20840,5214,1164,Better Fancy Canned Anchovies,1
67858,Lagozon Edutech Pvt Ltd,205698,10231,10009985,106268,07/06/19,07/08/19,07/11/19,173,744,186,73,4,Best Choice Low Fat Popcorn,6
66247,Lagozon Edutech Pvt Ltd,205712,10903,10022456,108593,08/04/19,08/06/19,08/09/19,168,434,217,0,2,Fantastic Rye Bread,3
63661,Lagozon Edutech Pvt Ltd,205715,10855,10023715,106952,07/17/2019,07/19/2019,07/22/2019,180,1281,640,233,2,Nationeel Avocado Dip,4
61366,Lagozon Edutech Pvt Ltd,205717,10609,10025919,106953,07/17/2019,07/19/2019,07/12/19,108,0,0,31,2,Landslide Pepper,6
63660,Lagozon Edutech Pvt Ltd,205719,10097,10023275,106457,07/07/19,07/09/19,07/12/19,144,314,157,108,2,Golden Chicken TV Dinner,6
63706,Lagozon Edutech Pvt Ltd,205720,10178,10019897,106954,07/17/2019,07/19/2019,07/15/2019,163,0,0,27,2,High Top Onions,2
61966,Lagozon Edutech Pvt Ltd,205722,10962,10021139,106306,07/07/19,07/09/19,07/12/19,147,1718,429,712,4,Just Right Regular Ramen Soup,3
61975,Lagozon Edutech Pvt Ltd,205723,10672,10012422,106598,07/10/19,07/12/19,07/15/2019,176,0,0,13,2,Gorilla Havarti Cheese,4
62498,Lagozon Edutech Pvt Ltd,205726,10497,10025025,106270,07/06/19,07/08/19,07/11/19,143,82,41,50,2,Tell Tale Cauliflower,6
62160,Lagozon Edutech Pvt Ltd,205727,10398,10014238,106793,07/12/19,07/14/2019,07/17/2019,129,27251,1363,898,20,Big Time Frozen Sausage Pizza,2
62186,Lagozon Edutech Pvt Ltd,205728,10909,10016549,106705,07/11/19,07/13/2019,07/16/2019,105,0,0,29,2,Fantastic Wheat Bread,6
61248,Lagozon Edutech Pvt Ltd,205730,10385,10002506,106706,07/11/19,07/13/2019,07/16/2019,103,97,49,86,2,Moms Sliced Ham,3
65361,Lagozon Edutech Pvt Ltd,205732,10319,10012715,106458,07/07/19,07/09/19,07/12/19,180,13,7,11,2,Excellent Orange Juice,5
65353,Lagozon Edutech Pvt Ltd,205738,11101,10021470,107524,07/24/2019,07/26/2019,07/15/2019,145,0,0,14,2,American Low Fat Cole Slaw,1
61998,Lagozon Edutech Pvt Ltd,205739,11925,10014047,107525,07/24/2019,07/26/2019,07/15/2019,158,0,0,10,2,National Small Brown Eggs,5
61226,Lagozon Edutech Pvt Ltd,205740,10622,10025495,106955,07/17/2019,07/19/2019,07/15/2019,107,0,0,10,2,Landslide Grape Jelly,2
61280,Lagozon Edutech Pvt Ltd,205741,10849,10023715,106463,07/07/19,07/09/19,07/12/19,180,0,0,4,2,Nationeel Graham Crackers,9
61247,Lagozon Edutech Pvt Ltd,205742,10697,10021160,106161,07/06/19,07/08/19,07/11/19,119,434,217,69,2,Cutting Edge Potato Salad,1
61354,Lagozon Edutech Pvt Ltd,205744,10631,10025919,106465,07/07/19,07/09/19,07/12/19,108,0,0,17,2,Token Cranberry Juice,4
61950,Lagozon Edutech Pvt Ltd,205745,10813,10025919,106466,07/07/19,07/09/19,07/12/19,108,224,112,38,2,Ebony Fresh Lima Beans,1
61959,Lagozon Edutech Pvt Ltd,205746,10108,10023783,106601,07/10/19,07/12/19,07/15/2019,175,2,1,1,2,Golden Frozen Peas,6
60731,Lagozon Edutech Pvt Ltd,205748,10578,10025919,106467,07/07/19,07/09/19,07/12/19,108,13,6,4,2,Walrus Light Wine,3
72818,Lagozon Edutech Pvt Ltd,205750,10522,10016588,106272,07/06/19,07/08/19,07/11/19,104,48,24,33,2,Tell Tale Walnuts,1
65521,Lagozon Edutech Pvt Ltd,205753,10716,10022168,110164,08/22/2019,08/24/2019,08/27/2019,154,58,29,16,2,Imagine Apple Cinnamon Waffles,9
62232,Lagozon Edutech Pvt Ltd,205755,10037,10025560,106469,07/07/19,07/09/19,07/12/19,125,0,0,12,2,Blue Label Rice Soup,2
61991,Lagozon Edutech Pvt Ltd,205756,10680,10009669,106708,07/11/19,07/13/2019,07/16/2019,170,431,216,266,2,Gorilla Chocolate Milk,9
62218,Lagozon Edutech Pvt Ltd,205757,10106,10004516,106490,07/10/19,07/12/19,07/15/2019,124,0,0,55,2,Golden Frozen Broccoli,9
62251,Lagozon Edutech Pvt Ltd,205759,10412,10009669,106709,07/11/19,07/13/2019,07/16/2019,170,153,76,214,2,Big Time Home Style French Fries,5
65824,Lagozon Edutech Pvt Ltd,205760,10528,10021139,113978,10/05/19,10/07/19,10/10/19,147,164,82,10,2,Fast Low Fat Cookies,4
65873,Lagozon Edutech Pvt Ltd,205761,10319,10002220,107816,07/27/2019,07/29/2019,08/01/19,127,26,13,4,2,Excellent Orange Juice,8
61320,Lagozon Edutech Pvt Ltd,205762,10314,10023715,106470,07/07/19,07/09/19,07/12/19,180,0,0,22,2,Excellent Strawberry Drink,9
62137,Lagozon Edutech Pvt Ltd,205766,10505,10007134,106604,07/10/19,07/12/19,07/15/2019,182,35,18,23,2,Tell Tale Firm Tofu,10
62178,Lagozon Edutech Pvt Ltd,205767,10237,10025063,106634,07/11/19,07/13/2019,07/16/2019,162,2,1,2,2,Best Choice Mini Donuts,4
62199,Lagozon Edutech Pvt Ltd,205768,10566,10020927,106710,07/11/19,07/13/2019,07/16/2019,144,0,0,27,2,Atomic Malted Milk Balls,4
62338,Lagozon Edutech Pvt Ltd,205769,10344,10025237,108547,08/04/19,08/06/19,08/09/19,185,3158299,7520,2066,420,Better Fancy Canned Anchovies,2
67826,Lagozon Edutech Pvt Ltd,205770,10408,10007134,106860,07/12/19,07/14/2019,07/17/2019,182,19,10,14,2,Big Time Chicken TV Dinner,4
62162,Lagozon Edutech Pvt Ltd,205773,10537,10025237,108549,08/04/19,08/06/19,08/09/19,185,1301,163,50,8,Fast Lemon Cookies,8
62181,Lagozon Edutech Pvt Ltd,205779,10290,10007134,106713,07/11/19,07/13/2019,07/16/2019,182,0,0,35,2,Super Regular Coffee,9
62215,Lagozon Edutech Pvt Ltd,205782,10935,10010886,106714,07/11/19,07/13/2019,07/16/2019,112,0,0,40,2,BBB Best Strawberry Preserves,10
62014,Lagozon Edutech Pvt Ltd,205783,10377,10025919,110293,08/23/2019,08/25/2019,07/15/2019,108,0,0,10,2,Moms Low Fat Bologna,1
67945,Lagozon Edutech Pvt Ltd,205786,10228,10025251,106608,07/10/19,07/12/19,07/15/2019,112,131,66,76,2,Best Choice Cheese Crackers,5
